,TIMESTAMP,RECORD,V_batt,FC_mass,FC_QC,FC_samples,LE,LE_QC,LE_samples,H,H_QC,H_samples,NETRAD,G,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,G_5_1_1,SG_1_1_1,SG_2_1_1,SG_3_1_1,SG_4_1_1,SG_5_1_1,G_plate_1_1_1,G_plate_2_1_1,G_plate_3_1_1,G_plate_4_1_1,G_plate_5_1_1,energy_closure,poor_enrg_clsur,Bowen_ratio,TAU,TAU_QC,USTAR,TSTAR,TKE,TA_1_1_1,RH_1_1_1,T_DP_1_1_1,e_amb,e_sat_amb,TA_1_1_2,RH_1_1_2,T_DP_1_1_2,e,e_sat,TA_1_1_3,RH_1_1_3,T_DP_1_1_3,e_probe,e_sat_probe,H2O_density_probe,PA,VPD,Ux,Ux_SIGMA,Uy,Uy_SIGMA,Uz,Uz_SIGMA,T_SONIC,T_SONIC_SIGMA,sonic_azimuth,WS,WS_RSLT,WD_SONIC,WD_SIGMA,WD,WS_MAX,CO2_density,CO2_density_SIGMA,H2O_density,H2O_density_SIGMA,CO2_sig_strgth_Min,H2O_sig_strgth_Min,P,ALB,SW_IN,SW_OUT,LW_IN,LW_OUT,T_nr_in,T_nr_out,sun_azimuth,sun_elevation,hour_angle,sun_declination,air_mass_coeff,daytime,T_CANOPY,T_SI111_body,TS1_2cm,TS1_6cm,TS2_2cm,TS2_6cm,TS3_2cm,TS3_6cm,TS4_2cm,TS4_6cm,TS5_2cm,TS5_6cm,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWC_4_1_1,SWC_5_1_1,TS_CS65X_1_1_1,TS_CS65X_1_1_2,TS_CS65X_1_1_3,TS_CS65X_1_1_4,TS_CS65X_1_1_5,cs65x_ec_1_1_1,cs65x_ec_1_1_2,cs65x_ec_1_1_3,cs65x_ec_1_1_4,cs65x_ec_1_1_5,FETCH_MAX,FETCH_90,FETCH_55,FETCH_40,UPWND_DIST_INTRST,FP_DIST_INTRST,FP_EQUATION,Site,T_nr,R_LW_in_meas,R_LW_out_meas
24522,2025-08-24 00:00:00,24290,12.36868,-0.02029311,9.0,36000,0.3138073,9.0,36000,0.7234873,9.0,36000,-41.7999,-19.20986,-11.19653,-18.25708,-13.91211,-30.54046,-22.1431,-8.742457,-11.62173,-10.64664,-28.81304,-15.24673,-2.454077,-6.635355,-3.265469,-1.727421,-6.896366,-0.03389479,,2.305515,0.00233397,7.0,0.04461901,-0.0136794,0.2160369,24.24669,33.46234,7.162066,1.017401,3.041626,24.91301,32.25339,7.194675,1.019662,3.166584,24.29276,39.47492,9.632846,1.203041,3.050764,8.76422,100.532,21.46922,-0.2231878,0.1465507,0.09675714,0.6388458,-0.001700704,0.04972614,25.87939,0.611056,132.0,0.6117752,0.2432596,156.5617,62.86617,335.4383,1.954374,804.5326,10.4011,7.412919,0.1112413,0.9284502,0.9177997,,0.0,-1.406337,1.785925,388.0032,426.6108,,,244.4819,43.09508,42.18894,10.98621,1.45204,1.0,,,25.2181,25.55999,24.59887,25.37135,27.61596,27.8076,27.47095,23.52901,25.59532,26.18215,7.454937,9.885518,4.331444,3.391222,9.162296,25.11738,25.22537,27.61531,27.55449,26.22753,0.08173111,0.1344111,0.009908888,0.001892222,0.13773,9.740837,85.38734,24.65409,16.63032,316.6667,98.39484,KormannMeixner,ORO_022,296.2464,-48.85058,-10.24294
24523,2025-08-24 00:30:00,24291,12.33547,0.1153428,9.0,36000,4.701431,9.0,36000,-14.94957,9.0,36000,-42.64706,-19.17999,-14.57249,-19.89919,-16.38484,-25.09611,-19.94732,-11.52724,-12.46622,-12.31739,-22.50735,-12.13534,-3.04525,-7.432972,-4.067451,-2.588755,-7.811978,0.3650328,,-3.179792,0.006087899,9.0,0.07196328,0.1746989,0.07498631,23.61689,37.68288,8.33432,1.102503,2.928865,23.83902,37.20929,8.345366,1.10335,2.969042,23.37115,44.3527,10.54493,1.279089,2.885623,9.347236,100.5246,18.65692,-0.6360618,0.18118,-0.820052,0.3194771,-0.02421284,0.1228039,24.88141,0.555264,132.0,1.063329,1.037819,232.2014,12.54619,259.7986,2.288872,828.6719,7.80337,8.050281,0.2670254,0.9276739,0.9170271,,0.0,-1.484338,1.981028,387.8214,427.0031,,,251.1138,37.72784,49.69096,10.97927,1.621225,1.0,,,25.03787,25.43115,24.4034,25.20018,27.40502,27.62278,27.25289,22.80605,25.40098,26.019,7.45824,9.893857,4.333222,3.390555,9.146044,24.93483,25.07715,27.4178,27.35023,26.0642,0.08132222,0.1337722,0.009846666,0.001912222,0.1370189,52.81781,2283.916,249.4304,148.2533,316.6667,61.0757,KormannMeixner,ORO_022,295.7924,-46.35818,-7.176475
24524,2025-08-24 01:00:00,24292,12.36644,0.4122309,4.0,36000,17.3458,4.0,36000,-32.4255,4.0,36000,-48.1802,-17.90715,-18.11371,-19.63968,-18.05822,-10.11826,-23.60588,-14.50538,-11.55595,-13.3271,-6.795825,-14.98094,-3.60833,-8.083738,-4.731125,-3.322431,-8.624937,0.5015451,,-1.869358,0.04519433,4.0,0.1961401,0.1390581,0.3607652,23.62647,40.16981,9.281372,1.17546,2.930781,23.8269,39.72602,9.291373,1.176245,2.96676,23.45405,46.73853,11.40174,1.353983,2.90043,9.891963,100.513,17.90514,-0.2092913,0.507247,-0.8113902,0.6562974,-0.007915985,0.1830426,24.93857,0.5039762,132.0,1.069141,0.8379494,255.5364,37.66632,236.4636,2.863158,841.0043,14.55366,8.582869,0.2998092,0.9276133,0.9169813,,0.0,-2.197782,1.799401,385.0062,429.1892,,,256.9904,32.156,57.19204,10.97206,1.863813,1.0,,,24.82851,25.27205,24.24146,25.0253,27.16453,27.41442,27.02196,22.52691,25.20648,25.84055,7.381854,9.892847,4.333777,3.390444,9.115439,24.75923,24.93303,27.2327,27.15954,25.90465,0.08099111,0.1332344,0.009806667,0.001904444,0.1364433,5.696179,178.6402,25.41112,15.67176,316.6667,93.71159,KormannMeixner,ORO_022,295.9342,-50.00719,-5.824171
24525,2025-08-24 01:30:00,24293,12.32756,0.3749127,9.0,36000,19.64772,9.0,36000,-10.30725,9.0,36000,-48.66464,-12.62571,-6.390469,-16.23391,-8.167165,-17.89678,-14.44023,-2.323421,-7.74474,-3.022406,-14.07994,-5.269658,-4.067048,-8.489172,-5.144759,-3.816839,-9.17057,-0.2209496,,-0.5246032,0.009312933,9.0,0.08875356,0.09709085,0.09932664,21.7997,43.60608,8.87577,1.144185,2.623386,22.04666,43.02152,8.888075,1.145092,2.663159,21.62272,50.52892,10.91349,1.311226,2.594908,9.638538,100.5139,15.18067,0.248943,0.3497576,0.6594018,0.2571746,0.03291303,0.1009164,23.12225,0.4273783,132.0,0.7649345,0.704827,69.317,22.70584,62.68298,2.705703,859.4486,13.79569,8.405435,0.3724411,0.9286309,0.9184411,,0.0,-3.343512,0.3482497,375.5734,420.5463,,,262.3365,26.45704,64.69331,10.9648,2.226428,1.0,,,24.72056,25.18845,24.13308,24.93739,27.03588,27.28975,26.87418,22.38417,25.09718,25.73618,7.38744,9.851976,4.336222,3.391222,9.072596,24.61127,24.8182,27.07754,27.00585,25.76332,0.08061444,0.1327633,0.009713333,0.001905555,0.1359344,16.87124,702.2869,79.01626,47.61058,316.6667,82.2002,KormannMeixner,ORO_022,294.4657,-50.87595,-5.903071
24526,2025-08-24 02:00:00,24294,12.33304,0.09858344,7.0,36000,-0.2697134,7.0,36000,-10.2307,7.0,36000,-41.83867,-18.78764,-9.718271,-19.80911,-17.49434,-28.17647,-18.74001,-5.288152,-10.84852,-11.86691,-23.82895,-9.055614,-4.430119,-8.960591,-5.627432,-4.347515,-9.684399,0.326908,,37.93175,0.01482452,7.0,0.1120427,0.07643384,0.1240689,22.26567,41.43593,8.539791,1.117652,2.698442,22.55479,40.77763,8.554187,1.118729,2.747065,22.01132,48.76298,10.73453,1.295089,2.656966,9.507728,100.5241,16.28336,0.7211892,0.2280262,-0.2944891,0.4372668,0.02020199,0.07028251,23.60717,0.4801507,132.0,0.8835044,0.778996,337.788,27.85841,154.212,1.934453,832.8898,6.92768,8.198045,0.1701179,0.9272928,0.916558,,0.0,-0.6941524,2.474756,378.575,417.2447,,,267.3265,20.69081,72.19519,10.95781,2.806794,1.0,,,24.63275,25.12137,23.98317,24.83023,26.93835,27.18694,26.74258,21.78801,24.97132,25.6378,7.396391,9.827608,4.333111,3.391111,9.08197,24.46922,24.68957,26.91295,26.84135,25.62964,0.08031444,0.1322567,0.009676666,0.001906667,0.13537,13.27882,519.1196,60.60014,37.19535,316.6667,85.57207,KormannMeixner,ORO_022,294.0464,-45.44335,-6.773586
24527,2025-08-24 02:30:00,24295,12.29694,0.1234078,9.0,36000,4.015964,9.0,36000,-10.1739,9.0,36000,-38.85521,-20.2136,-15.10047,-19.51443,-16.15451,-25.741,-24.55757,-10.28162,-9.973414,-9.895144,-20.74022,-14.18908,-4.818849,-9.541018,-6.259369,-5.000783,-10.36849,0.2592299,,-2.533365,0.009987026,9.0,0.09184111,0.09247044,0.1041033,21.42509,44.98548,8.995304,1.152569,2.56353,21.69931,44.29977,9.009051,1.153629,2.607583,21.24686,52.08611,11.02142,1.319999,2.535802,9.715792,100.5387,14.53954,0.2534322,0.1608461,-0.6898854,0.4190057,-0.00749795,0.08227643,22.78142,0.4800949,132.0,0.7968353,0.734961,290.171,22.57125,201.829,1.901235,851.8333,13.48433,8.478324,0.1509535,0.9284817,0.9183236,,0.0,-1.746784,1.063461,379.6644,415.7094,,,272.0972,14.90888,79.69645,10.95066,3.849863,1.0,,,24.48318,25.00333,23.81196,24.67846,26.75421,27.02349,26.55564,21.17552,24.80182,25.4958,7.468441,9.834594,4.273667,3.390667,9.008762,24.33008,24.55623,26.73935,26.67488,25.49232,0.08000111,0.1317411,0.009625555,0.001923333,0.1347922,17.10599,714.8668,80.23721,48.30048,316.6667,81.98557,KormannMeixner,ORO_022,293.6522,-42.08539,-6.040423
24528,2025-08-24 03:00:00,24296,12.28173,0.07782164,7.0,36000,2.015707,7.0,36000,-13.1082,7.0,36000,-44.50016,-19.2217,-12.65743,-23.25856,-15.60451,-24.55955,-20.02846,-7.461303,-13.22582,-8.852303,-19.01945,-9.042949,-5.196131,-10.03274,-6.752206,-5.540095,-10.98551,0.3483525,,-6.503026,0.0187979,3.0,0.1258298,0.08670404,0.2713202,20.58638,49.11206,9.538832,1.195427,2.434616,20.86208,48.34231,9.552772,1.196544,2.476669,20.42806,56.27387,11.43235,1.356419,2.411016,10.01161,100.5457,12.80125,0.4690095,0.2897632,-0.7861228,0.6688132,-0.006681716,0.1066146,21.98141,0.3672888,132.0,1.096501,0.9154053,300.8208,32.91805,191.1792,2.345967,885.1085,6.676736,8.818588,0.05367393,0.9289298,0.9189323,,0.0,-2.313561,1.097346,372.5031,413.5923,,,276.7631,9.16476,87.19758,10.94338,6.177876,1.0,,,24.34126,24.89014,23.65698,24.53924,26.58581,26.86949,26.38152,20.71167,24.64623,25.35871,7.400248,9.805752,4.274889,3.367111,9.011602,24.18406,24.43372,26.5793,26.51113,25.35527,0.07972222,0.1312578,0.009587778,0.001875555,0.13422,14.35914,561.4787,65.09859,40.07592,316.6667,84.71861,KormannMeixner,ORO_022,293.0056,-45.54436,-4.455112
24529,2025-08-24 03:30:00,24297,12.2919,0.01360606,8.0,36000,-1.433114,8.0,36000,3.346082,8.0,36000,-48.94135,-17.60408,-9.756868,-19.31006,-13.49639,-26.29186,-19.16524,-4.224585,-8.839268,-6.319118,-20.28374,-7.649167,-5.532284,-10.4708,-7.177273,-6.008122,-11.51607,-0.04881953,,-2.334833,0.009890834,6.0,0.09116222,-0.03047724,0.1004668,19.92048,50.63914,9.382016,1.182896,2.336442,20.31948,49.48872,9.402208,1.184499,2.395329,19.73887,58.13436,11.27924,1.342727,2.310407,9.933863,100.5498,12.1083,0.09057732,0.2549384,0.5733476,0.3658435,0.01192091,0.04581015,21.42538,0.4060451,132.0,0.6996375,0.580457,81.02265,33.43114,50.97736,1.570873,877.0975,11.36653,8.74598,0.07064992,0.9280118,0.9179837,,0.0,-2.201732,1.560882,362.5862,407.765,,,281.4247,3.5705,94.69912,10.93626,14.69635,1.0,,,24.2387,24.81358,23.50846,24.43041,26.45728,26.75024,26.24331,20.23199,24.51635,25.25034,7.405973,9.761017,4.276556,3.33,9.00565,24.05258,24.30626,26.42753,26.35049,25.2258,0.07939333,0.1307267,0.009532222,0.001907778,0.1337111,13.71151,132.6465,35.62396,24.19191,316.6667,96.79028,KormannMeixner,ORO_022,292.1148,-50.40119,-5.222451
24530,2025-08-24 04:00:00,24298,12.28872,0.02453785,9.0,36000,0.952102,9.0,36000,-3.227767,9.0,36000,-45.06542,-22.90196,-17.44157,-22.47188,-17.59909,-32.6476,-24.34965,-11.5741,-11.45635,-9.865171,-26.07962,-12.22475,-5.867465,-11.01552,-7.73392,-6.567976,-12.1249,0.08238044,,-3.390149,0.003850236,9.0,0.056857,0.04709761,0.1244393,19.90243,51.88701,9.71647,1.20982,2.334902,20.12731,51.24155,9.727861,1.210739,2.368687,19.51832,59.95922,11.52964,1.365206,2.280286,10.10775,100.5554,11.57948,0.3380007,0.3271923,0.2806197,0.3741406,0.02752887,0.04292543,21.25699,0.7601587,132.0,0.6083073,0.4393082,39.70058,42.69389,92.29944,1.291238,860.4995,13.83643,8.945691,0.1021926,0.9273474,0.9171798,,0.0,-1.635885,1.946016,362.3826,403.8661,,,286.1734,-2.073034,102.2007,10.92923,35.51859,0.1888889,,,24.12895,24.7317,23.32829,24.30657,26.31564,26.62098,26.09331,19.52944,24.3711,25.1421,7.366584,9.767385,4.275445,3.331222,8.942546,23.91962,24.17184,26.26376,26.19193,25.09108,0.07908333,0.1302311,0.00954,0.001868889,0.1331211,15.97228,637.3306,73.42528,44.63581,316.6667,83.28695,KormannMeixner,ORO_022,291.7875,-48.7566,-7.273082
24531,2025-08-24 04:30:00,24299,12.2783,-0.1196724,8.0,36000,-0.2842129,8.0,36000,6.050259,8.0,36000,-43.32129,-22.65853,-14.2973,-26.64429,-18.0555,-31.07719,-23.21837,-8.043221,-14.98003,-9.665496,-23.85885,-10.37852,-6.254076,-11.66426,-8.390006,-7.21834,-12.83985,-0.1986648,,-21.28778,0.007447971,6.0,0.07912853,-0.0635075,0.08374241,20.01108,51.83352,9.807273,1.217175,2.350351,20.58763,50.11303,9.836569,1.219572,2.435452,19.90296,59.26643,11.72222,1.382715,2.334652,10.22387,100.5675,12.1588,0.387603,0.3314333,0.4551048,0.2378141,0.03105173,0.03288229,21.72736,0.4599114,132.0,0.7136672,0.5977933,49.57963,32.63847,82.42035,1.510751,834.9413,11.26593,8.99664,0.05250884,0.9269711,0.9167359,,0.0,0.171828,3.266747,361.9802,402.2066,,,291.0981,-7.747029,109.7018,10.92195,,0.0,,,23.9836,24.62277,23.13134,24.15048,26.13093,26.46023,25.91128,18.811,24.19909,25.00472,7.330523,9.751767,4.277778,3.329778,8.94777,23.77269,24.0316,26.08506,26.02018,24.9531,0.07875555,0.1296689,0.00947,0.001904444,0.1325956,14.75389,115.2056,34.57012,24.31016,316.6667,97.71648,KormannMeixner,ORO_022,291.4557,-47.2922,-7.065829
24532,2025-08-24 05:00:00,24300,12.24751,0.3371333,9.0,36000,-2.398373,9.0,36000,-17.30978,9.0,36000,-41.441,-22.28809,-15.26991,-22.46117,-20.02184,-26.159,-27.52853,-8.614634,-10.20107,-11.03517,-18.33214,-14.02224,-6.655282,-12.26009,-8.98667,-7.826854,-13.50629,0.7530507,,7.217302,0.01174921,9.0,0.09908049,0.1442639,0.125523,18.53962,55.60143,9.490007,1.191824,2.144631,18.6285,55.32464,9.494514,1.192174,2.156727,18.23636,63.30935,11.15142,1.331665,2.103971,9.9026,100.5906,9.64553,0.8725479,0.2207277,0.2132686,0.4375046,0.05690099,0.104475,19.73475,0.5455317,132.0,0.9961178,0.898233,13.73507,25.39144,118.2649,1.83672,877.1245,20.01376,8.853488,0.2144843,0.9273071,0.9171401,,0.0,-2.475378,0.7158219,363.3448,401.5946,,,296.2896,-13.07824,117.2034,10.91476,,0.0,,,23.82834,24.50502,22.96115,23.9941,25.94252,26.29455,25.72654,18.24094,24.03047,24.85887,7.337415,9.695992,4.278444,3.330444,8.917526,23.62784,23.89179,25.91566,25.85449,24.81229,0.07837555,0.1291422,0.009434445,0.00187,0.1320411,21.61911,917.8758,101.5622,60.79787,316.6667,78.60452,KormannMeixner,ORO_022,291.0915,-43.88796,-5.63816
24533,2025-08-24 05:30:00,24301,12.2712,0.1416935,9.0,36000,1.609876,9.0,36000,-13.64315,9.0,36000,-38.57251,-19.95206,-19.68697,-20.80505,-19.55206,-16.74168,-22.97452,-12.66906,-8.112051,-10.1353,-8.433771,-8.956343,-7.017906,-12.693,-9.416765,-8.307912,-14.01818,0.6371683,,-8.474654,0.01010874,9.0,0.09198481,0.1226304,0.05217002,18.85074,58.44759,10.52887,1.277409,2.185947,19.1291,57.50768,10.54314,1.278623,2.224539,18.66502,65.67841,12.11438,1.418935,2.160714,10.5363,100.594,9.459162,0.8547795,0.1985485,-0.493669,0.2305672,0.01887628,0.1084312,20.31798,0.3201736,132.0,1.015393,0.9870976,329.9918,13.52162,162.0082,1.852945,843.6652,5.890433,9.479389,0.09812866,0.9282686,0.9184407,,6.597342,0.2128106,2.20857,366.9936,403.5703,,,301.8409,-18.15713,124.7051,10.9078,,0.0,,,23.67028,24.37267,22.83224,23.8462,25.74749,26.12004,25.53722,17.96829,23.87819,24.71319,7.272195,9.702811,4.279667,3.331333,8.87614,23.49443,23.76897,25.7664,25.69858,24.67895,0.07807778,0.1286044,0.009384444,0.001846667,0.13155,29.33868,1345.846,142.2325,83.93052,316.6667,72.77731,KormannMeixner,ORO_022,290.9859,-39.64537,-3.068617
24534,2025-08-24 06:00:00,24302,12.28976,0.0882462,9.0,36000,0.7396274,9.0,36000,-8.992446,9.0,36000,-19.37939,-16.67254,-14.77435,-22.06445,-17.03272,-7.283512,-22.20767,-7.482843,-9.171381,-7.415543,1.307597,-7.906919,-7.291512,-12.89307,-9.617174,-8.591109,-14.30075,1.792128,,-12.15808,0.01008205,9.0,0.09179514,0.0808613,0.05061409,18.45382,61.70124,10.97076,1.315666,2.132241,18.68325,60.87569,10.98259,1.316698,2.163233,18.26431,68.71288,12.41972,1.447822,2.107051,10.76555,100.616,8.465345,0.6808051,0.2267982,-0.03631809,0.1992751,0.03645049,0.1004001,19.9056,0.2146233,132.0,0.7116282,0.6817722,356.9464,16.59107,135.0536,1.907926,851.8395,4.614645,9.776506,0.1664787,0.9285992,0.9189045,,28.22009,24.87918,6.333605,367.3471,405.272,,,307.8457,-22.92366,132.2062,10.90052,,0.0,,,23.5315,24.2474,22.74882,23.72229,25.59161,25.96859,25.37285,18.00197,23.7546,24.58057,7.262037,9.683204,4.281,3.331667,8.885293,23.37567,23.66379,25.63591,25.55139,24.56129,0.07780889,0.1281844,0.00936,0.001824444,0.1310311,14.92443,608.4791,69.07416,42.08873,316.6667,83.88577,KormannMeixner,ORO_022,290.9247,-38.94978,-1.024807
24535,2025-08-24 06:30:00,24303,12.29625,0.1839349,4.0,36000,3.075612,7.0,36000,-17.57733,3.0,36000,-11.81594,-12.51098,-12.44484,-14.30598,-17.10284,3.4594,-22.16061,-5.013684,-1.506086,-7.571399,12.02098,-7.902211,-7.43116,-12.7999,-9.531437,-8.561577,-14.2584,-23.05874,,-5.715069,0.02002634,2.0,0.1294836,0.1121949,0.1105289,18.91047,63.22544,11.77109,1.387279,2.194127,19.14985,62.34979,11.78349,1.388409,2.22732,18.70912,70.19004,13.17088,1.520828,2.166727,11.29109,100.6263,8.38911,0.7569941,0.2807925,-0.194877,0.3497238,0.03424456,0.1410908,20.4411,0.2883563,132.0,0.85241,0.7816754,345.5635,23.33333,146.4365,2.359109,833.9329,8.197418,10.29249,0.1537921,0.9286463,0.918982,,19.35477,44.78536,8.681731,360.8418,408.7613,,,314.3969,-27.29865,139.7074,10.89322,,0.0,,,23.43569,24.14527,22.73839,23.63493,25.49728,25.85566,25.24602,18.38757,23.68095,24.46324,7.264367,9.62892,4.233333,3.330889,8.820359,23.28478,23.59249,25.54226,25.44337,24.46311,0.07758666,0.1277722,0.009285555,0.001847778,0.1306222,10.29897,387.1998,46.88834,28.89842,316.6667,88.35968,KormannMeixner,ORO_022,291.3013,-47.5638,0.3557636
24536,2025-08-24 07:00:00,24304,13.17948,-0.2181816,8.0,36000,30.93491,8.0,36000,17.52327,8.0,36000,61.29004,-9.02529,-11.88472,-12.30066,-11.94095,8.586575,-17.58668,-4.475658,0.1669007,-2.815193,16.73794,-3.753223,-7.409066,-12.46756,-9.125761,-8.151369,-13.83346,0.6622254,,0.566456,0.02825872,3.0,0.1541031,-0.09430815,0.1158335,20.28013,60.07048,12.24046,1.430912,2.393982,20.23564,60.16786,12.2382,1.430699,2.385367,19.80431,67.92145,13.68853,1.572938,2.322655,11.63445,100.6415,9.546688,0.7553073,0.3469078,-0.3658322,0.2904666,0.03567235,0.1641678,21.57118,0.8744069,132.0,0.8947465,0.839238,334.1567,20.17505,157.8433,2.723064,810.8926,9.066277,10.56699,0.1919772,0.9286262,0.9187389,,18.67318,146.1298,28.63557,358.6197,414.8239,,,321.5739,-31.18669,147.2093,10.88632,,0.0,,,23.39565,24.08123,22.76624,23.59838,25.48097,25.79313,25.19253,18.91131,23.66496,24.39843,7.268005,9.636413,4.217111,3.332111,8.81009,23.22475,23.55022,25.49318,25.37462,24.407,0.07738333,0.1272844,0.009304444,0.001826667,0.1302556,10.44317,99.72089,27.39629,18.31645,316.6667,97.85619,KormannMeixner,ORO_022,292.3334,-55.62531,0.5789278
24537,2025-08-24 07:30:00,24305,13.5756,-0.52162,7.0,36000,98.76466,7.0,36000,38.06901,7.0,36000,167.5313,-3.40957,-17.62689,-12.50431,-11.46045,45.5503,-21.0065,-10.36717,-0.6288632,-2.844058,53.21195,-7.74694,-7.259719,-11.87544,-8.616392,-7.661653,-13.25956,0.7390097,,0.3854518,0.08562941,1.0,0.2693556,-0.1181436,0.3379977,22.81484,53.24952,12.80916,1.485641,2.790177,22.48117,54.27115,12.79196,1.483987,2.734529,22.23275,60.46911,14.22058,1.62843,2.69335,11.94562,100.6693,12.50543,0.6609696,0.5132363,-1.034026,0.5564971,-0.008900728,0.3207721,23.87706,0.4543952,132.0,1.329751,1.227228,302.5876,22.49106,189.4124,3.713222,787.6077,5.230978,10.87674,0.290533,0.9271341,0.9170707,,17.154,278.5988,47.73617,367.4532,430.7846,,,329.4212,-34.47845,154.7105,10.87907,,0.0,,,23.27801,23.94501,22.85187,23.52235,25.37961,25.66495,25.09494,20.24902,23.60418,24.27475,7.215772,9.575914,4.249333,3.332778,8.75218,23.1972,23.54138,25.46651,25.3372,24.36657,0.07702889,0.1268633,0.009257778,0.001808889,0.1296233,32.737,90.76876,46.58617,35.25519,316.6667,99.77,Kljun et al,ORO_022,295.8176,-66.88972,-3.558359
24538,2025-08-24 08:00:00,24306,13.41505,-0.5621636,1.0,36000,121.9498,1.0,36000,82.79405,1.0,36000,236.6996,6.218017,-3.765631,-7.382039,-1.58494,56.15574,-12.33305,3.128283,3.40365,5.890238,62.84328,-0.1477441,-6.893914,-10.78569,-7.475178,-6.687547,-12.1853,0.851449,,0.6789193,0.1518961,3.0,0.3593648,-0.1932389,0.5782086,23.64151,50.8881,12.87928,1.49229,2.932835,23.42629,51.50795,12.86823,1.491234,2.895404,23.25651,57.23582,14.33074,1.639935,2.865447,11.98862,100.6754,14.0417,0.784659,0.6855105,-1.52363,0.7063207,-0.01894133,0.4331323,24.83344,0.4108212,132.0,1.841046,1.713808,297.2483,21.29422,194.7517,4.798792,771.1496,4.637065,10.89512,0.2313793,0.9302783,0.9199854,,15.13022,362.2842,55.52922,369.5212,439.5767,,,337.9281,-37.05753,162.2116,10.87177,,0.0,,,23.27943,23.88735,23.01958,23.56094,25.42035,25.65301,25.10341,22.40295,23.68069,24.24883,7.244046,9.485869,4.281,3.330667,8.645472,23.22426,23.59443,25.52386,25.34715,24.36534,0.07657222,0.1262733,0.009338889,0.001847778,0.1284044,32.49104,90.09106,46.23636,34.99044,316.6667,99.76957,Kljun et al,ORO_022,297.7263,-76.12728,-6.071845
24539,2025-08-24 08:30:00,24307,13.99518,-0.6048975,1.0,36000,120.8315,1.0,36000,101.0779,1.0,36000,295.1121,7.37324,-9.854297,-1.539269,2.498365,54.61639,-8.854991,-3.572407,8.02375,8.445544,59.96957,1.742176,-6.281889,-9.56302,-5.947179,-5.353182,-10.59717,0.7276519,,0.83652,0.1480995,3.0,0.3552169,-0.2391624,0.5945872,24.21513,49.1165,12.85585,1.490183,3.03595,24.08736,49.46601,12.84932,1.489579,3.013478,23.87522,55.29358,14.36706,1.643859,2.974562,11.99246,100.676,15.23899,0.7538416,0.7299062,-1.435827,0.6858617,-0.005167585,0.4312831,25.49605,0.5331546,132.0,1.770102,1.621692,297.7004,23.45406,194.2996,4.888947,762.3475,5.72065,10.85896,0.3000192,0.9301032,0.9197252,,14.74919,433.952,64.61272,371.8138,446.041,,,347.0011,-38.81228,169.7135,10.86479,,0.0,,,23.40391,23.91412,23.26619,23.67437,25.63099,25.77576,25.23537,24.39032,23.86503,24.31609,7.147939,9.383926,4.280889,3.331889,8.510768,23.29364,23.67238,25.64311,25.40834,24.4263,0.07606111,0.1255511,0.009348889,0.001822222,0.12696,32.15829,89.17082,45.76257,34.63191,316.6667,99.77018,Kljun et al,ORO_022,298.5176,-78.59374,-4.366595
24540,2025-08-24 09:00:00,24308,13.88005,-0.6202211,1.0,36000,158.6197,1.0,36000,142.3014,1.0,36000,409.2233,12.63567,-5.704053,-2.509553,2.978753,68.81366,-0.4004507,-0.1710722,5.782707,7.295683,72.40917,8.565078,-5.532981,-8.29226,-4.31693,-3.595515,-8.965528,0.725238,,0.8971229,0.1098147,3.0,0.306647,-0.3919697,0.53355,25.88334,44.78531,12.96765,1.501249,3.353692,25.60809,45.46817,12.95364,1.499934,3.300802,25.37795,50.91578,14.48314,1.656334,3.254616,12.02237,100.6825,18.00868,0.2237008,0.685698,-1.319276,0.657185,-0.002159002,0.4062342,27.03389,0.7360929,132.0,1.514358,1.338104,279.6237,27.63377,212.3763,4.74488,758.4632,4.838135,10.87828,0.3259321,0.9305623,0.9199156,,15.13707,579.6546,87.36217,378.7932,461.8623,,,308.4486,-39.65445,129.215,10.85761,,0.0,,,23.47768,23.90689,23.47425,23.75253,25.75671,25.8723,25.40501,26.52943,24.08167,24.37784,7.035746,9.271047,4.279778,3.330889,8.360219,23.39638,23.76258,25.8142,25.50382,24.50166,0.07557666,0.1247833,0.009392221,0.001845555,0.12541,29.9617,83.01888,42.62291,32.25723,316.6667,99.8046,Kljun et al,ORO_022,300.8318,-85.75586,-2.686771
